fips,T001_001,T002_002,T002_003,T004_002,T004_003,T007A004,T007A005,T007A006,T007A009,T012_001,T012_002,T013_002,T013_003,T013_005,T014_010,T017_001,T017_002,T017_006,T017_009,T151_001,T151_002,T151_003,T152_001,T152_002,T152_003,T030_001,T030_002,T033_001,T033_002,T033_006,T033_007,T034_001,T034_002,T034_006,T034_007,T056A001,T056A004,T056A008,T056A012,T057_001,T095_001,T095_003,T117_001,T117_005,T117_007,T134_001,T134_002,T134_003,T134_004,T134_005,T145_001,T145_002,year
36037,59992,121.7035,492.935720165499,29825,30167,10643,13200,18708,42912,41.599998,39.5,55716,1603,339,1609,23962,16086,2626,3945,20226,2325,17901,21058,1550,19508,3316,164,48554,32347,2401,16207,23997,17323,1416,6674,23962,4093,9188,16627,51734,25537,1575,59027,4951,41996,1677,62,512,416,687,59176,5273,2012
36039,49122,75.903793,647.161361365381,25761,23361,7439,9376,14187,33253,44,42.200001,44467,2919,411,2459,18411,11812,1796,3469,17673,3139,14534,17262,1999,15263,2801,661,40966,22329,1812,18637,21558,11451,942,10107,18411,3341,7685,13190,47539,29159,10748,45608,3778,30509,2529,23,488,399,1619,45861,4756,2012
36041,4835,2.815346,1717.37318319622,2447,2388,645,807,1064,2749,51,50.5,4692,39,10,52,2134,1374,124,387,1877,238,1639,1894,172,1722,208,7,4146,2286,113,1860,2087,1148,54,939,2134,333,824,1475,51595,8684,6550,4822,269,3617,99,0,10,6,83,4822,336,2012
36043,64475,45.67934,1411.46965623007,31478,32997,11483,14183,19911,44506,42.299999,41,62338,610,332,1058,26775,17531,3146,4772,21462,2618,18844,23102,2556,20546,3762,209,52126,31939,2800,20187,25235,16744,1674,8491,26775,5716,12236,20101,44288,33333,6558,63099,7000,40157,2400,63,591,759,987,63698,6583,2012
36045,117011,92.237068,1268.58976026144,60036,56975,24878,29385,44432,92140,32.299999,31,102535,5629,1737,6651,45162,30931,5698,6874,36291,4652,31639,36288,3894,32394,6176,401,90644,59647,5361,30997,46703,33967,2768,12736,45162,8616,18891,33487,46549,57866,12704,111649,12650,70248,5028,224,1815,1189,1800,105375,9989,2012
36047,2512740,35482.77,70.8157782970423,1186163,1326577,496069,596667,858352,1954822,34.099998,32.5,1119881,859622,266557,497620,911995,582628,184909,187748,751790,167520,584270,902598,194045,708553,134647,7862,1984480,1232134,126874,752346,917272,620870,67311,296402,911995,226362,411424,637817,45215,998773,86778,2492663,288852,1397825,941612,23654,263511,278564,375883,2501588,344916,2012
36049,27062,21.23044,1274.67932669958,13642,13420,5381,6611,8803,19434,40.299999,39.599998,26434,248,59,355,10657,7446,957,1754,9121,1387,7734,9138,1022,8116,1499,65,21280,13167,895,8113,10722,7478,599,3244,10657,1862,4629,8074,45187,15183,4526,26718,2353,17449,418,16,125,98,179,26704,2876,2012
36051,65215,103.2271,631.762544073563,32534,32681,10557,13036,22824,47771,39.700001,38.900002,61181,1582,749,1838,24127,15954,2386,4338,21138,2671,18467,21253,1968,19285,5051,41,53829,32857,1856,20972,26756,16799,1086,9957,24127,3990,8789,16076,54244,27046,2919,59114,5464,42039,1795,207,430,326,832,62579,4089,2012
36053,72977,111.4421,654.842138264733,35964,37013,12720,15814,25587,53376,39.299999,38.299999,69358,1353,543,1334,26613,17978,2984,4732,23018,2335,20683,24372,2308,22064,5795,141,59287,35493,2134,23794,28945,18312,1220,10633,26613,4450,9694,18248,52293,31651,5038,67294,5855,47820,1456,78,348,303,727,72121,6156,2012
36055,744746,1133.201,657.205454233765,359365,385381,136270,168020,251791,548100,38.400002,36.599998,570868,112370,24542,53985,294726,182328,41064,61329,230859,25184,205675,262096,28537,233559,47758,1951,598618,385169,30442,213449,284619,196319,16962,88300,294726,54053,113764,194378,52700,320238,25512,719246,59139,498571,62139,2507,17873,14396,27363,737073,51566,2012
36057,50025,124.1184,403.042732244319,24411,25614,9504,11633,15750,35001,40.900002,38.599998,45715,847,362,5681,19898,12817,2531,3870,16268,2912,13356,18007,2733,15274,2688,350,39816,24291,2715,15525,19071,12848,1547,6223,19898,4288,9162,14768,42830,23079,3181,49075,4076,29961,1988,17,347,456,1168,49232,5505,2012
36059,1338712,4701.9199,284.716018761477,647788,690924,249100,309309,423378,960184,41.200001,39.400002,973573,148771,103765,195287,442869,340577,51382,62661,430229,42805,387424,485105,47470,437635,74822,1833,1069623,701630,48312,367993,509959,368570,27091,141389,442869,36834,85671,171171,97049,467418,24549,1318351,56231,1120744,284208,4705,54419,70939,154145,1328101,117256,2012
36061,1596735,69944.227,22.828689553774,751244,845491,200141,238294,413179,1201905,36.400002,36,909145,247743,178673,409298,738131,302793,86727,240161,552614,77037,475577,630942,94978,535964,64386,3805,1384216,932008,80426,452208,642853,467216,40853,175637,738131,145426,250375,392679,68370,846819,108688,1550885,132273,1039527,455248,20847,133715,108411,192275,1585534,172790,2012
36063,215869,413.2579,522.359003979941,104759,111110,37519,46274,66546,152304,41.799999,40.799999,191753,15345,2268,4734,88542,55900,10637,17571,70901,8070,62831,78422,7769,70653,11977,411,175348,108823,9179,66525,83930,55690,5179,28240,88542,17683,37933,63004,47736,99065,10523,211591,18249,147016,8508,156,1685,1705,4962,213482,17223,2012
36065,234336,193.2782,1212.42873403274,116849,117487,41366,51070,74562,165997,40.900002,39.5,203928,13212,7049,10884,91500,57897,11545,18140,78283,11283,67000,81491,10392,71099,13403,632,189492,113268,8659,76224,94044,58035,4870,36009,91500,18356,38057,64501,49148,104037,12537,221033,19673,145847,16949,1014,5469,5305,5161,225102,17308,2012
36067,466179,598.90179,778.389694469627,224626,241553,86719,106673,158436,343121,38.700001,37.099998,380600,50499,14702,18879,185036,113760,24827,38750,144899,15502,129397,162844,16973,145871,30307,1502,373041,238069,17024,134972,176846,121452,9446,55394,185036,34377,71500,121256,53593,202570,17534,449119,35251,316094,33368,2117,11934,7445,11872,460883,40061,2012
36069,107728,167.2625,644.065476751244,52670,55058,19418,24074,33938,75731,42.299999,41.099998,101122,2416,1244,3759,43822,28595,4284,8450,35232,3432,31800,38558,2716,35842,6364,231,86775,57403,3740,29372,41975,29436,2274,12539,43822,6037,15057,28296,56455,48080,4258,104195,8242,77269,3786,164,1033,845,1744,106714,8608,2012
36071,372951,459.47699,811.685910513871,186531,186420,82959,100943,137832,289282,36.700001,34.799999,288487,37428,9453,67082,125180,90249,14740,18742,113758,15470,98288,121361,15241,106120,24004,1109,284140,191337,14627,92803,141012,102738,8377,38274,125180,15944,35216,65592,70712,137168,11988,361114,23255,270430,42036,565,10951,11062,19458,362027,37689,2012
36073,42995,109.8887,391.259486916542,21218,21777,7591,9488,13560,31236,40.900002,40,38500,2640,230,1783,15871,10917,2078,2370,14340,2218,12122,15095,1777,13318,2517,302,34780,20303,2011,14477,17085,10589,1265,6496,15871,2775,6342,11377,50113,18365,2494,40055,3855,27204,1633,39,511,300,783,40206,4389,2012
36075,122055,128.2562,951.649715751579,60835,61220,22543,28132,43216,91394,38.599998,37.700001,117371,1071,756,2578,45753,30679,5783,7084,38747,5580,33167,40092,4900,35192,8931,387,97735,59589,5961,38146,48468,31348,3633,17120,45753,8855,19253,33151,47288,53631,7878,116299,11783,74075,2460,83,730,424,1223,121074,10049,2012
36077,62147,62.041512,1001.70031984704,29970,32177,9080,11495,21904,43258,40.400002,39.5,58869,1191,683,1941,24541,15326,2327,5003,19258,2534,16724,20985,1988,18997,5394,222,52441,31423,2587,21018,25062,15515,1441,9547,24541,5047,10717,18176,46358,30737,6196,57784,5585,36509,2399,39,591,521,1248,61509,5133,2012
36079,99702,432.90051,230.311565922313,49693,50009,18732,23420,30904,73667,41.700001,40.5,89418,2064,2006,11596,35088,26712,3194,4511,33526,2744,30782,35272,2260,33012,5682,61,79579,54775,4093,24804,39374,28937,2132,10437,35088,2678,6878,13614,95259,38135,3047,98624,4434,84214,11519,130,2342,2874,6173,99107,8790,2012
36081,2235008,20593.051,108.532135284024,1082322,1152686,381033,462335,677310,1690091,37.299999,35.700001,950264,421540,522638,614147,776311,525813,125597,138482,736128,148347,587781,821570,163941,657629,109335,5124,1827712,1187489,113582,640223,873792,634042,60064,239750,776311,128310,277092,487136,56780,836722,60411,2211630,213562,1466943,1065613,24328,298042,314438,428805,2219993,390647,2012
36083,159464,244.41499,652.431378060439,78731,80733,27503,33882,52379,116768,39.599998,37.900002,140475,9074,3449,6135,63952,39653,8068,12459,51109,5353,45756,55976,5517,50459,9972,324,129689,87938,6958,41751,63596,45020,3992,18576,63952,9900,21857,39414,58959,71366,7414,153651,10210,113638,7788,447,2193,1683,3465,157432,11070,2012
36085,468374,8024.1758,58.3703522950686,226977,241397,88579,108445,152513,349373,38.599998,37,354836,48635,36292,80439,163675,121782,23172,24224,148724,18347,130377,167137,20730,146407,26005,951,373467,224043,16450,149424,178134,119885,9338,58249,163675,22522,46816,83409,73496,176730,13055,461183,31557,349824,97369,1030,21557,33147,41635,463278,35467,2012
36087,312011,1797.814,173.55020949904,152950,159061,72110,87174,115054,232971,36.799999,34.5,226906,38105,20118,48716,98401,74811,10335,14375,93579,11614,81965,103378,12129,91249,18627,826,234879,155229,11571,79650,113352,81889,6451,31463,98401,11276,23421,43264,86020,103816,5415,306924,19183,228253,68371,1424,18047,17969,30931,309216,31262,2012
36089,112060,41.807549,2680.37709518345,56988,55072,19251,23572,41055,82581,37.200001,35.200001,104807,3036,1141,2224,42076,27374,4745,7717,35255,5127,30128,35750,4056,31694,9153,271,91610,51614,5435,39996,46465,27086,3383,19379,42076,9417,19458,31602,43745,52077,10001,99064,9537,61059,4620,295,1310,977,2038,108388,12228,2012
36091,219832,271.40289,809.984046258129,108002,111830,40441,49458,67246,160030,40.799999,39.900002,207694,3197,3841,5392,87952,57853,7064,16401,73870,4920,68950,78716,5281,73435,11445,260,176454,120600,7356,55854,85984,63415,3929,22569,87952,9453,24043,48319,67712,98758,10806,215731,10759,176722,9478,615,2487,2351,4025,216481,14860,2012
36093,154466,755.27643,204.515863393962,74674,79792,28596,35226,49711,112070,40,38.5,124632,14996,5678,8818,58263,35326,6761,12637,49233,5173,44060,55522,4958,50564,8747,431,123579,81229,5813,42350,58943,41461,3536,17482,58263,9630,21208,37594,56445,68047,9784,150399,10718,110644,12574,240,3939,2824,5571,152758,13482,2012
36095,32617,52.45417,621.819072520799,16288,16329,5201,6507,10349,22547,42.400002,42,31271,443,224,923,12627,8121,1235,2314,11002,1437,9565,11266,1295,9971,2441,61,27082,16797,1950,10285,13470,8836,1102,4634,12627,2408,4944,8666,51896,17183,4556,30950,3035,22015,738,14,143,110,471,32346,2921,2012
36097,18472,56.259899,328.33335752907,9217,9255,3045,3871,5342,12533,44.299999,42.799999,17927,212,40,258,7570,4884,438,1496,6385,869,5516,6745,707,6038,1072,57,15217,8996,557,6221,7528,4756,341,2772,7570,1189,3073,5638,47869,9456,1886,17851,1700,12588,256,4,4,53,195,17987,2578,2012
36099,35306,109.0683,323.705493616187,18470,16836,6066,7501,10725,24912,41.200001,38.799999,32695,1686,201,993,13400,8725,1498,2439,12773,2623,10150,11808,1399,10409,1730,259,28716,16174,945,12542,15129,8407,598,6722,13400,2421,5451,9543,49155,16020,2620,32243,3713,21457,639,33,101,204,301,32594,4225,2012
36101,98992,71.188629,1390.5592025909,49065,49927,18770,23165,30914,69596,41.299999,40.799999,94265,1754,1337,1388,41268,26520,4264,7734,33239,4752,28487,34839,3835,31004,5399,450,78851,47617,4342,31234,38852,25255,2539,13597,41268,7927,17817,30415,46519,48788,7520,97472,9285,63190,2430,88,833,481,1028,97817,10900,2012
36103,1492360,1636.2679,912.051175526682,734110,758250,288271,355483,486140,1109590,39.799999,38.400002,1227708,110478,52009,245810,496349,374995,59527,68886,483271,51764,431507,522949,51184,471765,85469,3099,1182502,784398,54679,398104,575634,415863,30236,159771,496349,41874,100622,209751,87778,568570,72221,1465199,74209,1211191,215467,3663,59808,60649,91347,1478905,148744,2012
36105,77340,79.885803,968.131941924055,39626,37714,13992,17296,23776,54900,41.799999,41.200001,62970,6668,1197,10526,29664,19285,3752,5110,27107,4972,22135,26457,3339,23118,4197,208,62175,37231,4161,24944,31825,19467,2187,12358,29664,6015,12476,20996,48050,49179,19515,74703,7566,47182,7849,67,1940,1860,3982,75305,10484,2012
36107,51067,98.470551,518.601766494671,25177,25890,9600,11868,15675,36029,42.799999,41.700001,49443,347,302,713,20320,14187,1931,3300,17151,1681,15470,18241,1317,16924,2834,97,40816,26898,2114,13918,19958,14096,1079,5862,20320,3240,7072,13734,56488,22196,1876,50550,5284,36103,1014,9,293,148,564,50698,4204,2012
36109,101570,213.98981,474.648735052054,50068,51502,13243,16501,43802,79196,29.799999,28.4,84172,3969,9391,4379,38545,19831,2972,9991,27625,1943,25682,30143,2056,28087,11950,52,87364,53251,3146,34113,42640,27975,1893,14665,38545,8062,15330,26067,50539,41662,3117,88270,5902,57875,12589,1221,6456,2571,2341,100691,6373,2012
36111,182516,162.3468,1124.23513931339,90745,91771,29251,36601,54963,129510,42.099998,41.099998,160024,10438,3131,16044,70274,44911,8009,13808,62861,8194,54667,64692,6725,57967,11110,568,151133,96543,8693,54590,74856,50168,5027,24688,70274,10642,23606,43227,58934,83558,13284,175139,12872,125270,13046,321,3774,3060,5891,177798,19963,2012
36113,65700,75.782722,866.95226696031,31929,33771,10799,13472,18614,44596,44.200001,42.799999,63459,648,518,1195,28515,18366,2964,5665,22437,2292,20145,24649,2148,22501,3451,146,54043,34366,2464,19677,25935,17678,1346,8257,28515,4596,10496,18894,54909,38691,10176,64402,4853,47096,2032,22,389,365,1256,64967,6736,2012
36115,63108,75.925453,831.183761469165,32803,30305,10598,13149,18494,44729,42.200001,41,59603,1939,307,1464,24590,16930,2656,4145,22792,3623,19169,21822,2315,19507,3393,196,51788,31920,3120,19868,26788,16679,1794,10109,24590,3962,9639,17538,50864,28802,4212,59411,5403,40029,1332,7,187,324,814,59699,6406,2012
36117,93476,154.80611,603.826241665985,46355,47121,17895,22129,29246,67196,41.799999,41.200001,87495,3467,587,3462,36646,25990,4128,5516,31469,4217,27252,32761,3403,29358,5186,225,74286,48720,3668,25566,36784,25469,2097,11315,36646,5364,13575,24744,53497,40976,4330,91892,7864,65250,2564,49,887,450,1178,92128,8595,2012
36119,950227,2207.2781,430.49717913751,457439,492788,185408,227113,305111,694930,40.099998,38.200001,642623,136936,51797,207229,344875,237715,46256,64242,301178,40374,260804,343938,40728,303210,52399,2258,750791,493154,38342,257637,355101,258058,20578,97043,344875,41335,90058,162247,81093,370133,25258,927789,59929,726475,234990,5298,65994,59100,104598,937044,103586,2012
36121,42092,71.011818,592.746381836518,22842,19250,6891,8637,12049,30692,40.700001,39.5,38432,2440,183,1261,15633,10464,1517,2502,16544,2632,13912,13499,1254,12245,2046,82,34547,20254,1497,14293,19031,10984,878,8047,15633,2735,6193,11110,50635,17934,2301,37979,3667,26606,945,26,225,195,499,38154,3439,2012
36123,25351,74.971291,338.142774406677,12343,13008,4988,6157,8914,17588,40.400002,40.200001,24657,216,105,439,9531,6548,893,1587,7920,1358,6562,8517,1089,7428,1766,287,19997,12338,684,7659,9604,6349,291,3255,9531,1816,3899,6882,48245,13456,3925,24109,3036,14900,432,48,123,67,194,24938,4620,2012
37001,151170,356.58081,423.94320282565,71944,79226,29339,35352,51267,110879,38.5,37.599998,105718,27279,1910,16684,60310,40468,8673,11718,46368,8904,37464,53535,9073,44462,9072,550,119754,77750,7292,42004,55808,39552,4080,16256,60310,12999,27788,44854,44155,66694,6384,147256,16963,89306,11029,353,3783,3945,2948,150015,24541,2012
37003,37014,142.36481,259.994038582418,18575,18439,6869,8449,11267,26443,41.099998,39.900002,32871,2021,314,1569,13753,9234,1186,2202,12871,3145,9726,12876,2526,10350,2030,109,29695,18099,2111,11596,14894,9927,1268,4967,13753,3101,6948,11085,39544,16119,2366,36356,4280,20760,901,42,261,407,191,36397,6006,2012
37005,11069,47.090221,235.059424213548,5558,5511,1851,2218,2952,6948,46,44.700001,10276,128,32,991,4794,3195,472,920,4057,984,3073,4060,949,3111,456,35,9098,4937,611,4161,4559,2846,379,1713,4794,1566,2903,4099,32449,8050,3256,10815,1478,5668,583,60,311,168,44,10884,2180,2012
37007,26699,50.237888,531.451493983756,13918,12781,4855,5987,8300,19403,39.5,38.400002,12687,12968,301,797,9619,6649,1878,1527,9530,2569,6961,8869,1725,7144,1418,177,21391,11690,1860,9701,11139,5950,973,5189,9619,2644,5499,8223,34772,11515,1896,24293,3784,12354,707,0,360,194,153,24441,4632,2012
37009,27099,63.592571,426.134681705089,13250,13849,4422,5233,7100,17386,45.400002,43.799999,25561,109,69,1278,11937,8234,1218,1979,9655,2060,7595,10344,1914,8430,1105,120,22438,13064,1286,9374,10958,7226,700,3732,11937,3342,6498,9848,35670,17243,5306,26749,3732,14315,1111,80,556,281,194,26842,4854,2012
37011,17815,72.100166,247.086809668616,9733,8082,2436,3041,4834,12224,42.200001,41.099998,15503,705,133,788,7201,4771,665,1181,7126,1553,5573,5855,704,5151,749,6,15134,7811,561,7323,8328,4327,405,4001,7201,1888,3779,5799,38051,13860,6659,15506,2231,8816,659,5,343,215,96,15958,3229,2012
37013,47542,57.473949,827.192218651206,22790,24752,8767,10451,13851,31306,44,42.099998,32475,12440,88,3190,19679,13253,2577,3682,15784,3383,12401,17907,3159,14748,2145,199,38289,22030,2781,16259,18149,11388,1119,6761,19679,5433,9809,15368,40147,24728,5049,47069,5135,27877,2273,2,1166,711,394,47123,8485,2012
37015,21035,30.081381,699.269809744292,10415,10620,3512,4360,6160,14404,43.099998,38.5,7456,13247,112,197,7723,5129,1486,1449,7172,2007,5165,7703,1871,5832,944,18,17185,9226,1299,7959,8436,4427,467,4009,7723,2541,4618,6429,31194,9793,2070,19882,2758,9993,162,4,74,26,58,19883,2759,2012
37017,34922,39.941528,874.327967542707,16633,18289,6582,8048,11068,24242,41,40.299999,20176,11918,46,2418,14082,8953,2458,3109,10930,3297,7633,12924,2719,10205,1889,130,27857,15635,1903,12222,13086,7714,945,5372,14082,5052,8545,11508,30031,17616,3534,34255,6014,16662,1729,37,890,558,244,34330,6952,2012
37019,107925,127.4244,846.97310412249,52565,55360,16743,20064,26639,64648,47.599998,46.400002,91265,12134,482,5412,47181,33117,5027,7432,38931,6396,32535,42355,5112,37243,4070,209,90020,49938,6482,40082,43544,26547,3426,16997,47181,9332,20359,33805,46490,77514,30333,107142,10698,69189,4414,84,1416,1407,1507,107130,17960,2012
37021,239000,363.95639,656.672003113528,114864,124136,40433,48829,69360,167615,40.700001,39.299999,211727,15326,2484,14191,101381,61065,10933,22818,79745,10639,69106,89895,9498,80397,11457,806,196127,124796,10252,71331,93052,63529,6089,29523,101381,20641,45666,75621,44206,113409,12028,232919,25148,145152,13350,233,5789,3925,3403,235076,38764,2012
37023,90821,179.099,507.099356444895,45525,45296,16146,20140,28574,63933,41.400002,39.299999,77635,6068,3023,4758,34650,23632,4238,6040,30008,7878,22130,32239,6660,25579,5949,833,73641,43214,5387,30427,36740,22704,3075,14036,34650,8429,17970,27865,38062,40790,6140,87808,10614,50248,4665,58,1710,1426,1471,88200,14841,2012
37025,178396,493.14859,361.748950188186,87018,91378,40536,48624,62193,139254,36.700001,35.5,139602,27464,3624,16743,64484,45848,6848,10065,55156,8207,46949,61047,7801,53246,9839,457,135476,92422,10463,43054,64893,48653,6066,16240,64484,10225,23276,41517,54341,71848,7364,176454,16576,121150,13155,250,5385,4370,3150,177032,28305,2012
